FoodNumber	FoodName	FoodCategory	Base	FoodGroupCode	Dilution	Units	Description	Comment	EdiblePortion	WATER	TOTNIT	NCF	PROT	FAT	CHO	KCALS	KJ	ALCO	STAR	TOTSUG	AOAC	GLUC	FRUCT	MALT	LACT	SUCR	OSUG	FREESUG	SATFA	CMON	CN3	CN6	TRANS	CHOL	RET	TOTCAR	ACAR	BCAR	BCRYPT	VITA	VITD	THIA	RIBO	NIACEQU	VITC	VITE	VITB6	VITB12	FOLT	PANTO	BIOT	NA	K	CA	MG	P	FE	HFE	NHFE	CU	ZN	CL	I	MN	SE	Fruit	DriedFruit	FruitJuice	SmoothieFruit	Tomatoes	TomatoPuree	Brassicaceae	YellowRedGreen	Beans	Nuts	OtherVeg	Beef	Lamb	Pork	ProcessRedMeat	OtherRedMeat	Burgers	Sausages	Offal	Poultry	ProcessedPoultry	GameBirds	WhiteFish	OilyFish	CannedTuna	Shellfish	CottageCheese	CheddarCheese	OtherCheese
10762	KELLOGGS CHOC 'N' ROLL BREAKFAST CEREAL	F	100	5R	1	Grams	RPyr5 P2 1 prod SD 7/6/13	NDNS RP yr3 08/04/11 EF. RPyr5 P2 BVits SD 7/6/13	1	1	1.5	5.83	9	2.5	82.3	367	1562	0	55	27.3	7	.2	.1	0	.2	26.8	0	27.2	1	.94	.07	.39	0	0	0	0	0	0	0	0	4.2	.91	1.2	14.7	0	.8	1.2	2.1	166	.5	3	180	355	456	52	143	8	0	8	.35	1	210	2	.9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10763	MINERAL WATER NAS FRUIT FLAVOUR WITH SWEETENER	F	100	58C	1	Grams	 	NDNS RP yr3 08/04/11 EF updated to match current product 11/05/2015 NZ	1	100	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	39.6	0	.4	0	0	.8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10764	LEMON CURD PURCHASED, LUXURY, MADE WITH EGG AND BUTTER	R	100	41B	1	Grams	Tesco Finest, Sains TTD, Waitrose Luxury, Wilkins & Sons, Duchy, Asda Extra Luxury. Products containing egg white and yolk, fresh butter and juice.	NDNS RP yr3 08/04/11 EF	1	31.7	.4	6.27	2.6	14	52.8	334	1407	0	0	52.8	0	.1	.1	0	.1	52.5	0	52.7	8.32	3.63	.16	.55	.44	102	169	92	0	92	0	184	.76	.02	.1	.7	3.6	.6	0	.6	6	.2	4	129	49	15	4	40	.4	0	.4	.07	.3	200	16	.01	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10765	FIVE ALIVE APPLE RTD FRUIT JUICE DRINK	F	100	57C	1	Grams	35% apple juice	NDNS RP yr3 07/06/11 EF Updated to match other vitamin C fortified 5 alive flavours NZ 09.01.2015	1	89.8	0	6.25	0	0	9.8	37	158	0	0	9.8	0	.9	2.2	0	0	6.7	0	9.8	.01	0	0	.01	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	1	39	3	2	2	0	0	0	.01	0	1	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10766	BUCKFAST WINE	F	100	48B	1	Grams	Based on tonic wine MW Misc Foods supp, 15% ABV = 11.5g/100g, data presented as per 100ml. Caffeine = 37.5mg/100ml	NDNS RP yr3 07/06/11 EF Updated water BA 01/05/18	1	70.5	0	6.25	0	0	11.9	128	536	11.9	0	11.9	0	6.2	5.6	0	0	0	0	11.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.5	0	0	0	0	0	0	1	134	29	7	4	153	.6	0	.6	.01	.1	0	8	.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10767	MAGNESIUM SUPPLEMENT 250MG	F	1	54M	1	Tablet	 	NDNS RP yr3 07/06/11 EF	1	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10768	SEVEN SEAS FEMIBION HEALTHY PREGNANCY CAPSULES	F	1	54P	1	Capsule	 	NDNS RP yr3 07/06/11 EF	1	0	0	6.25	0	.6	0	6	24	0	0	0	0	0	0	0	0	0	0	0	.14	.29	.16	.03	0	4	0	0	0	0	0	0	0	1.2	1.6	15	110	13	1.9	3.5	400	6	60	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10769	ZINC CAPSULES 10MG	F	1	54M	1	Capsule	 	NDNS RP yr3 07/06/11 EF	1	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10770	POPCORN PLAIN NO ADDED FAT, SUGAR OR SALT	F	100	42R	1	Grams	USDA 19806; snacks, popcorn, air-popped white popcorn, data cross checked for legitimacy against MW misc supp dried sweetcorn	NDNS RP yr3 07/06/11 EF	1	4.1	1.9	6.25	12	4.2	68.4	342	1454	0	66.6	1.8	9.3	.2	.2	0	0	1.4	0	0	.6	1.1	.06	1.84	0	0	0	50	0	50	0	8	0	.2	.28	3.3	0	2.6	.2	0	23	.4	4	4	301	10	131	300	2.7	0	2.7	.42	1.5	41	2	.94	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10771	BAGELS PLAIN TOASTED	R	100	2R	1	Grams	Vit loss from MW6 losses on baking/toasting, weight loss assumed same as muffins	NDNS RP yr3 21/06/11 EF	1	22	1.9	7.18	11.6	2.1	66.3	314	1333	0	59	7.4	3.4	.9	1.1	3.4	0	0	1.8	7.1	.62	.46	.05	.75	.06	0	0	0	0	0	0	0	0	.25	.05	2.9	0	0	0	0	18	.3	1	368	149	161	39	138	2.4	0	2.4	.22	1	1080	22	.53	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10772	SEEDED OR MULTISEED BAGELS TOASTED	R	100	59R	1	Grams	Vit loss from MW6 losses on baking/toasting, weight loss assumed same as muffins	NDNS RP yr3 21/06/11 EF	1	20.3	2.1	7.18	13.1	3.9	55.6	292	1257	0	49	6.7	5.1	.8	.9	3	0	.1	1.7	6	.69	1.26	.09	1.72	.05	0	0	3	0	3	0	1	0	.3	.06	5	0	1.3	0	0	20	.3	4	345	189	177	57	179	2.9	0	2.9	.31	1.3	1276	22	.61	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10773	PASTA SHAPES IN TOMATO SAUCE FORT. WITH VITS/MINS (E.G. HEINZ, CROSSE & BLACKWELL)	F	100	1D	1	Grams	New code created based on 2 products, 5 brands. 07.07.11 RS	 	1	84.1	.3	5.7	1.9	.3	13.7	61	261	0	9	4.7	.8	1.1	1	.4	0	2.2	0	3.6	0	.04	.01	.12	0	0	0	88	0	88	0	15	0	.1	.12	1.4	0	.3	.1	.1	4	.2	1	130	122	13	9	27	1.1	0	1.1	0	.2	210	12	.1	2	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10774	BREAD, WHITE WITH ADDED WHEATGERM	F	100	59R	1	Grams	96% white wheat flour and 4% wheatgerm - Hovis Best of Both, added CaCO3	NDNS RP yr4 22/06/11 EF	1	40.9	1.6	5.71	9.3	1.8	44.3	220	934	0	40.5	3.8	3.7	0	.2	3.1	0	.4	0	0	.39	.42	.08	.7	.02	0	0	0	0	0	0	0	0	.3	.09	4.1	0	.8	.2	0	32	.5	2	340	173	478	33	136	1.9	0	1.9	.2	1.3	647	4	1.01	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10775	BREAD, 50% WHITE AND 50% WHOLEMEAL FLOURS	F	100	59R	1	Grams	50% white wheat flour and 50% wholemeal wheat flour	NDNS RP yr4 22/06/11 EF. Na revised in line with MW7 GS 13/01/14	1	38.9	1.7	5.76	9.9	2.3	45.2	230	977	0	41.6	3.6	3.7	.1	.4	3.1	0	0	0	0	.4	.5	.08	.65	.03	0	0	0	0	0	0	0	0	.25	.06	4.9	0	.3	.1	0	32	.5	4	370	195	142	45	150	2	0	2	.2	1.2	647	2	1.12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10776	BREAD, WHITE WITH ADDED WHEATGERM TOASTED	R	100	59R	1	Grams	Water loss 18% (same as white bread) and vitamin losses on toasting from MW6	NDNS RP yr4 22/06/11 EF	1	27.9	2	6.96	11.3	2.2	54	268	1138	0	49.4	4.6	4.5	0	.3	3.8	0	.5	0	0	.48	.51	.1	.85	.02	0	0	0	0	0	0	0	0	.31	.1	4.7	0	1	.2	0	20	.4	2	415	211	583	40	166	2.3	0	2.3	.24	1.6	790	5	1.23	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10777	BREAD, 50% WHITE AND 50% WHOLEMEAL FLOURS TOASTED	R	100	59R	1	Grams	Water loss 16% (as mid-point of white and wholemeal) and vit losses for cereals from MW6	NDNS RP yr4 22/06/11 EF	1	27.3	2	6.86	11.8	2.7	53.8	274	1163	0	49.5	4.3	4.4	.1	.5	3.7	0	0	0	0	.48	.6	.09	.78	.04	0	0	0	0	0	0	0	0	.25	.06	5.5	0	.3	.1	0	19	.4	4	440	232	168	54	179	2.4	0	2.4	.24	1.4	770	2	1.33	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10778	BREAD ROLLS, WHITE WITH ADDED WHEATGERM	F	100	59R	1	Grams	96% white bread rolls and 4% wheatgerm with added CaCO3	NDNS RP yr4 23/06/11 EF	1	38.4	1.7	5.71	9.8	4.6	43.5	244	1033	0	40.9	2.6	3.7	.2	.2	1.9	0	.3	0	0	1.6	1.16	.14	1.07	.07	0	0	0	0	0	0	0	0	.28	.09	4.5	0	.8	.1	0	35	.5	2	400	181	624	32	137	1.8	0	1.8	.16	1.4	772	4	1.02	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10779	BREAD ROLLS, 50% WHITE AND 50% WHOLEMEAL FLOURS	F	100	59R	1	Grams	 	NDNS RP yr4 23/06/11 EF	1	38.4	1.6	5.7	9.3	3.8	45.2	241	1022	0	42.7	2.6	3.3	.4	.3	1.9	0	0	0	0	.7	1.01	.11	.86	.05	0	0	0	0	0	0	0	0	.23	.06	5.1	0	.2	.1	0	42	.5	4	430	197	136	42	148	2	0	2	.19	1.3	740	2	1.02	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10780	HIGHER NATURE RED STEROL COMPLEX	F	1	54K	1	Capsule	Also per tablet 50mg Red Yeast Rice, 250mg Plant sterols, 8.5mg Cinnamon bark extract 30:1 (equivalent to 250mg Cinammon bark),	NDNS RP yr3 30/06/11 EF	1	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10781	HIGHER NATURE MENOPHASE	F	1	54I	1	Capsule	Also; Sage extract 52.5mg, Hesperidin complex 50mg, Schizandra berry extract 25mg, Siberian Ginseng 25mg, Hops 5mg, Angelica archangelica 5mg, Kelp 5mg, Dandelion 5mg	NDNS RP yr3 30/06/11 EF	1	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	25	60	5	0	0	0	0	0	0	0	22	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10782	SUPERDRUG A-Z MULTIVITAMINS AND MINERALS	F	1	54I	1	Capsule	 	NDNS RP yr3 30/06/11 EF	1	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	800	5	1.4	1.6	18	60	10	2	1	200	6	150	0	40	200	100	145	14	0	14	1	15	36	150	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10783	HEMP SEED OIL CAPSULE WITH VITAMIN E	F	1	54B	1	Capsule	FA ratios; 80% pufa (3:1 n6/n3), 10% sfa, 10% mufa	NDNS RP yr3 30/06/11 EF	1	0	0	6.25	0	.3	0	3	11	0	0	0	0	0	0	0	0	0	0	0	.03	.03	.06	.18	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10784	HERBALIFE SCHIZANDRA PLUS	F	1	54I	1	Capsule	 	NDNS yr4 17/08/11 EF	1	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	750	0	0	0	0	40	13.4	10	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10785	MOCHA (NO CREAM) ESPRESSO AND SEMI-SKIMMED MILK TAKEAWAY ONLY	R	100	51A	1	Grams	 	NDNS RP year 4 28/07/11 EF	1	80.5	.6	6.36	3.5	1.6	12.2	74	314	0	0	12.2	.7	0	.1	0	3.1	9	0	8.8	1	.38	.01	.05	.06	6	12	6	0	6	0	13	0	.02	.17	.8	.8	.1	.1	.6	3	.4	3	59	186	100	23	98	.4	0	.4	.41	.9	81	33	.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10786	REDUCED FAT SPREAD (41-62% FAT) POLYUNSATURATED, FORTIFIED WITH B12 EG PURE SOYA SPREAD	F	100	21A	1	Grams	RP Yr 4 nutrient profile based on code 10043. Based on 1 product pure Soya SKD 12/07/11 No upd 23/1/17KT	RP Yr 4 nutrient profile based on code 10043. Amended vit E, B12, NaCl, vit D SKD 12/07/11 Updated 30/10/2015 NZ	1	40	.1	6.25	.5	59	0	533	2192	0	0	0	0	0	0	0	0	0	0	0	14	15	2.5	24.5	.5	3	659	841	0	841	0	800	7.5	0	0	0	0	38	5	5	1000	0	0	295	110	39	4	82	0	0	0	0	.2	455	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10787	RED KIDNEY BEANS, NO ADDED SALT OR SUGAR, CANNED AND DRAINED, COOKED	F	100	37I	1	Grams	 	New code created based on deleted code 1676, CHO profile, energy, fibre and NaCl updated 12.07.11 RS.	1	67.5	1.1	6.25	6.9	.6	16.1	93	397	0	14	2.1	6.8	0	0	0	0	1.4	.6	0	.12	.06	.16	.14	0	0	0	4	0	4	0	1	0	.21	.06	1.7	0	.2	.1	0	15	.1	2	2	280	71	30	130	2	0	2	0	.7	1	2	.3	6	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10788	RED KIDNEY BEANS, ADDED SALT, CANNED AND DRAINED COOKED	F	100	37I	1	Grams	Nutrient update based on 4 products 12.07.11 RS.	New food code created base on code 1676, CHO profile, energy, fibre and NaCl updated 12.07.11 RS	1	67.5	1.1	6.25	6.9	.6	16.1	93	397	0	14	2.1	6.8	0	0	0	0	1.4	.6	0	.12	.06	.16	.14	0	0	0	4	0	4	0	1	0	.21	.06	1.7	0	.2	.1	0	15	.1	2	280	280	71	30	130	2	0	2	0	.7	460	2	.3	6	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10789	PEAS-CHICK, NO ADDED SALT OR SUGAR, CANNED AND DRAINED, COOKED	F	100	37I	1	Grams	 	New code created based on deleted code 1816, NaCl updated 12.07.11 RS	1	67.5	1.2	6.25	7.2	2.9	16.1	115	487	0	15.1	1	7.1	0	0	0	0	.4	.6	0	.32	.71	.06	1.23	0	0	0	21	0	21	0	4	0	.05	.03	1.2	0	1.6	0	0	11	.1	0	5	110	43	24	81	1.5	0	1.5	.05	.8	7	2	.8	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10790	PEAS-CHICK, ADDED SALT, CANNED AND DRAINED, COOKED	F	100	37I	1	Grams	NaCl based on 4 products 12.07.11 RS.	New code created based on deleted code 1816. NaCl updated 12.07.11 RS.	1	67.5	1.2	6.25	7.2	2.9	16.1	115	487	0	15.1	1	7.1	0	0	0	0	.4	.6	0	.32	.71	.06	1.23	0	0	0	21	0	21	0	4	0	.05	.03	1.2	0	1.6	0	0	11	.1	0	220	110	43	24	81	1.5	0	1.5	.05	.8	280	2	.8	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10791	HARICOT BEANS, NO ADDED SALT, CANNED AND DRAINED, COOKED	F	100	37I	1	Grams	Update based on 5 products, 5 brands 12.7.11 RS	New code created based on deleted code 1674. Protein, CHO, energy and NaCl updated 12.07.11 RS.	1	69.6	1	6.25	6.5	.5	13.9	82	350	0	13.3	.6	6.8	0	0	0	0	.3	.2	0	.1	.12	.07	.08	0	0	0	0	0	0	0	0	0	.1	.04	1.7	0	.1	.1	0	20	.2	0	15	320	65	45	120	2.5	0	2.5	.14	1	1	1	.7	4	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10792	SWEETCORN, BABY COB, CANNED DRAINED NO ADDED SALT OR SUGAR	F	100	37M	1	Grams	Updated based on 2 products, 2 brands 13.07.11 RS	New code created based on deleted code 1925 Macronutrients and NaCl updated 13.07.11 RS	1	92.5	.2	6.25	1.1	.4	5.7	29	123	0	4.6	1.1	2.4	.8	.3	0	0	0	0	0	.05	.1	0	.16	0	0	0	140	0	28	224	23	0	.02	.04	.4	14	.1	.1	0	8	.2	0	1	180	8	23	79	1.2	0	1.2	0	.7	14	2	.1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10793	SWEETCORN, BABY COB, CANNED DRAINED, ADDED SUGAR AND/OR SALT	F	100	37M	1	Grams	Updated base on 2 products 2 brands 13.07.11 RS	New code created based on deleted code 1925 Macronutrients and NaCl updated 13.07.11 RS	1	92.5	.2	6.25	1.1	.4	5.7	29	123	0	4.6	1.1	2.4	.8	.3	0	0	0	0	0	.05	.1	0	.16	0	0	0	140	0	28	224	23	0	.02	.04	.4	14	.1	.1	0	8	.2	0	300	180	8	23	79	1.2	0	1.2	0	.7	460	2	.1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10794	SWEETCORN, CANNED, DRAINED, ADDED SUGAR AND/OR SALT	F	100	37M	1	Grams	Updated for NDNS RP yr 6 p3  based on F&V analytical survey composite sample 52	NDNS RP Yr 6 Phase 3: Updated 12/08/2014 JM	1	78.7	.4	6.25	2.6	1.7	13.7	77	326	0	6.2	7.5	3.1	.3	.1	0	0	7.1	0	0	.23	.44	.01	.69	0	0	0	41	13	23	22	7	0	.26	.06	2.3	23.8	.6	.1	0	45	.1	1	270	158	3	16	52	.3	0	.3	0	.4	390	0	.1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10795	SWEETCORN, CANNED, DRAINED, NON ADDED SUGAR OR SALT	F	100	37M	1	Grams	Updated for RP yr 6 p2 based on F&V analytical survey composite sample 52 05/08/2014 JM	NDNS RP Yr 6 Phase 2: Updated 05/08/2014 JM	1	78.7	.4	6.25	2.6	1.7	13.7	77	326	0	6.2	7.5	3.1	.3	.1	0	0	7.1	0	0	.23	.44	.01	.69	0	0	0	41	13	23	22	7	0	.26	.06	2.3	23.8	.6	.1	0	45	.1	1	1	158	3	16	52	.3	0	.3	.04	.4	84	0	.1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10796	PEAS GARDEN CANNED, NO ADDED SALT OR SUGAR	F	100	37A	1	Grams	Nutrient updated based on 5 products and 4 brands 13.07.11	New code create based on deleted code 1809. CHO profile, protein, fibre, energy and NaCl updated 13.07.11 RS	1	77.9	.8	6.25	4.8	.9	7.7	56	238	0	4.9	2.8	5.3	0	0	0	0	1.5	1.3	0	.17	.1	.07	.37	0	0	0	534	19	525	0	89	0	.09	.07	2.1	1	.2	.1	0	25	0	0	10	130	30	20	81	1.9	0	1.9	.02	.6	14	2	.2	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10797	CARROTS, CANNED, DRAINED WEIGHT, NO ADDED SALT OR SUGAR	F	100	37E	1	Grams	Nutrietns updated based on 6 products 3 brands 13.07.11 RS	New code created based on deleted code 1715. NMES:IMS ratio and NaCl updated 13.07.11 RS.	1	91.9	.1	6.25	.5	.3	4.2	20	87	0	.4	3.8	2.6	.8	.7	0	0	2.2	.1	0	.06	.02	.02	.14	0	0	0	2070	577	1781	0	345	0	.01	.02	.3	1	.6	.1	0	8	.1	0	23	110	25	5	14	.6	0	.6	.04	.1	28	2	.1	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10798	CARROTS, CANNED, DRAINED WEIGHT, ADDED SUGAR AND/OR SALT	F	100	37E	1	Grams	Update based on 5 products 3 brands 13.07.11 RS	New code created based on deleted code 1715.  CHO profile and energy updated 13.07.11 RS	1	91.9	.1	6.25	.5	.3	4.4	22	92	0	.8	3.6	2.6	.7	.7	0	0	2.1	.1	0	.06	.02	.02	.14	0	0	0	2070	577	1781	0	345	0	.01	.02	.3	1	.6	.1	0	8	.1	0	370	110	25	5	14	.6	0	.6	.04	.1	490	2	.1	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10799	POTATOES NEW, CANNED AND  DRAINED, NO ADDED SALT OR SUGAR	F	100	39A	1	Grams	Update based on 5 products, 4 brands 13.07.11 RS	New code created based on deleted code 1896, CHO profile, fibre, energy and NaCl updated 13.07.11 RS	1	81.3	.2	6.25	1.5	.1	14.2	60	256	0	13.7	.5	.8	.1	.1	0	0	.3	0	0	.01	0	.01	.05	0	0	0	0	0	0	0	0	0	.02	.03	1	5	.1	.2	0	11	.4	0	9	220	24	11	27	.9	0	.9	.04	0	43	3	.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10800	MIXED VEGETABLES, CANNED AND DRAINED, NO ADDED SALT OR SUGAR	F	100	37M	1	Grams	Update based on 3 products 3 brands 13.07.11 RS	New code created based on deleted code 1770, CHO profile, protein, energy and NaCl updated 13.07.11 RS	1	86.7	.4	6.25	2.4	.8	8.6	49	208	0	5.5	3.1	3.2	1.1	1.1	0	0	.9	0	0	.16	.05	.1	.27	0	0	0	1005	270	870	0	168	0	.04	.03	.9	1	.8	.1	0	3	.1	0	10	210	25	12	33	1	0	1	.07	.3	14	2	.1	0	0	0	0	0	0	0	25	25	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10801	FRENCH BEANS, GREEN BEANS CANNED, DRAINED, NO ADDED SALT OR SUGAR	F	100	37B	1	Grams	NaCl updated based on 2 products 2 brands 13.07.11 RS	New code created based on deleted code 2679, NaCl updated 13.07.11 RS	1	90.3	.2	6.25	1.5	.1	4.1	22	95	0	3.1	1	2.2	.3	.5	0	0	.2	0	0	.02	0	.03	.02	0	0	0	315	32	300	0	53	0	.02	.05	.6	0	.2	.1	0	10	.1	1	3	110	53	12	27	1.9	0	1.9	.04	.2	11	0	.2	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10802	MUSHROOMS CANNED, DRAINED, NO ADDED SALT OR SUGAR	F	100	37M	1	Grams	Update based on 6 products 3 brands 13.07.11 RS	New code created based on deleted code 1781, NaCl updated 13.07.11 RS	1	91.4	.3	6.25	2.1	.4	0	12	51	0	0	0	2.6	0	0	0	0	0	0	0	.09	0	.18	.04	0	0	0	0	0	0	0	0	0	.01	.25	1.4	0	.1	0	0	10	1.4	8	5	100	22	6	61	.6	0	.6	.29	.6	69	2	.1	2	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10803	BROAD BEANS CANNED DRAINED NO ADDED SALT OR SUGAR	F	100	37I	1	Grams	Updated based on 4 products 4 brands 13.07.11 RS	New code created based on deleted 1667, protein, CHO, energy, AOAC, fibre NaCl updated 13.07.11 RS	1	69.9	1.2	6.25	7.4	.7	11.1	77	329	0	10.3	.8	8.7	0	0	0	0	.6	.2	0	.1	.1	.03	.33	0	0	0	210	11	205	0	35	0	.05	.11	2.7	2	.7	.1	0	47	6.7	4	8	200	54	29	120	1.7	0	1.7	.09	.9	15	6	.4	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10804	FRENCH BEANS/GREEN BEANS CANNED DRAINED ADDED SUGAR AND/OR SALT	F	100	37B	1	Grams	Update based on 3 products 3 brands 13.07.11 RS	New code created based on deleted code 2679, NaCl updated 13.07.11 RS.	1	90.3	.2	6.25	1.5	.1	4.1	22	95	0	3.1	1	2.2	.3	.5	0	0	.2	0	0	.02	0	.03	.02	0	0	0	315	32	300	0	53	0	.02	.05	.6	0	.2	.1	0	10	.1	1	170	110	53	12	27	1.9	0	1.9	.04	.2	240	0	.2	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
