FoodNumber	FoodGroupCode	FoodName	FoodCategory	Base	Units	Description	Dilution	Comment	EdiblePortion	ACAR	ALCO	BCAR	BCRYPT	BIOT	CA	CHO	CHOL	CL	CMON	CN3	CN6	CU	ENGFIB	FAT	FE	FOLT	FRUCT	GLUC	HFE	I	K	KCALS	KJ	LACT	MALT	MG	MILK	MN	NA	NCF	NHFE	NIACEQU	NMILK	OSUG	P	PANTO	PROT	RET	RIBO	SATFA	SE	STAR	SUCR	THIA	TOTCAR	TOTNIT	TOTSUG	TRANS	VITA	VITB12	VITB6	VITC	VITD	VITE	WATER	ZN	Fruit	DriedFruit	FruitJuice	SmoothieFruit	Tomatoes	TomatoPuree	Brassicaceae	YellowRedGreen	Beans	Nuts	OtherVeg	Beef	Lamb	Pork	ProcessRedMeat	OtherRedMeat	Burgers	Sausages	Offal	Poultry	ProcessedPoultry	GameBirds	WhiteFish	OilyFish	CannedTuna	Shellfish	CottageCheese	CheddarCheese	OtherCheese
9130	1G	BASMATI RICE FRIED IN OLIVE OIL	R	100	Grams	 	1	 	1	0	0	0	0	1	14	25.8	0	49	2.07	.03	.45	.1	.6	3.3	.1	5	0	0	0	0	15	138	583	0	0	6	0	.19	4	5.96	.1	1.1	0	0	29	.2	2.7	0	0	.53	4	25.8	0	.03	0	.5	0	0	0	0	0	0	0	.2	67.7	.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9132	11R	MILK SEMI SKIMMED STERILISED	F	100	Grams	 	1	Nut anal of other milks and creams, LGC, 98, samp 7	1	0	0	14	0	2	110	4.9	7	100	.35	.01	.04	0	0	1.6	.2	2	0	0	0	15	150	46	194	4.9	0	11	4.9	0	50	6.38	.2	.9	0	0	90	.3	3.3	23	.18	1.06	1	0	0	.04	14	.5	4.9	.04	25	.2	.1	0	.01	0	90.9	.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9134	38C	ASDA POTATO SCONES FRIED IN VEGETABLE OIL	R	100	Grams	 	1	 	1	0	0	133	0	1	108	36.3	52	444	7.45	.87	4.44	.08	1.6	19.9	.9	11	0	.1	0	12	192	334	1398	1	0	16	1.4	.28	779	7.11	.9	1.7	0	0	434	.3	4.7	121	.06	5.23	2	34.9	.3	.14	133	.8	1.4	.17	143	.1	.2	2.3	1.36	2.1	37.1	.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9141	8B	FRUIT FILLED STRUDELS, PURCHASED	F	100	Grams	RP Yr 1 update based on manufacturers' data (six products).	1	Ice creams & desserts project, ADAS 1998, sample 7.  NDNS RP Yr 1 update GH. Amended water, macronutrients, energy, sugars, fatty acids, NaCl (April 08).	1	0	0	0	0	1	52	33.2	5	220	5	.4	1.2	.02	1.2	14.2	.3	2	5.4	4	0	6	147	264	1108	0	.6	8	2.6	.18	130	6.25	.3	.8	10.8	.1	56	.2	3	0	0	7	2	19.7	3.3	.07	0	.5	13.5	.6	0	0	0	7.6	0	1.3	48.4	.2	42.11	1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9142	15B	YOGURT, GREEK STYLE, COWS, WITH FRUIT, WHOLE MILK	F	100	Grams	 	1	Nutrient analysis of yogurts, fromage frais and chilled deserts. C&C 98, samp 3	1	0	0	0	0	1	141	11.2	14	198	1.88	.06	.18	0	.2	8.4	.2	6	1	0	0	27	218	137	572	4	.4	14	6.2	0	64	6.38	.2	1.7	4.3	1.3	136	.4	4.8	101	.16	5.63	2	.7	3.8	.12	0	.8	10.5	.19	101	.3	0	0	.06	.4	73.5	.6	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9145	38D	POTATOES ROAST IN COMPOUND COOKING FAT	R	100	Grams	 	1	 	1	0	0	0	0	0	6	19.5	19	75	1.8	.06	.68	.09	1.5	4.6	.5	24	.1	.2	0	3	408	125	523	0	0	19	.7	.11	8	7.35	.5	1.2	0	0	42	.3	2.4	0	.02	1.84	1	18.8	.3	.21	0	.4	.7	0	0	0	.3	9	0	.1	71.8	.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9146	1D	TAGLIATELLE VEGETABLE RETAIL	R	100	Grams	 	1	 	1	3	0	113	4	1	21	11.6	2	46	.3	.03	.37	.02	.9	1.4	.4	10	.5	.5	0	3	116	64	273	.2	.3	11	1.7	.14	12	6.81	.4	.8	.7	.1	35	.1	2	10	.02	.55	2	9.2	.9	.05	116	.4	2.5	.02	29	0	.1	4.1	.01	.5	84.2	.2	0	0	0	0	20.72	0	0	0	0	0	18.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9147	1D	M&S VEGETABLE CANNELLONI	R	100	Grams	 	1	 	1	128	0	418	1	2	79	16	13	404	1.1	.08	.3	.09	1.2	4.3	.4	11	.2	.2	0	14	128	115	486	1.4	.2	14	2.3	.15	247	6.24	.4	1.5	0	.1	80	.4	4.1	48	.11	2.33	5	13.6	.1	.04	483	.7	2.3	.12	128	.2	.1	1.8	.02	.3	72.6	.5	0	0	0	0	5.21	0	0	3.13	0	0	17.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5
9153	35A	SUSHI, SALMON BASED	F	100	Grams	 	1	17/08/04 updated Catch up Project 2004 BH	1	0	0	0	0	0	10	25.2	21	564	2.2	1.2	.34	.07	.7	5.7	.2	6	.5	.5	.1	4	132	181	762	0	.7	13	1.8	.18	360	6.25	.2	3.9	1.5	.1	90	.5	8.7	5	.05	1.05	8	21.9	1.5	.04	0	1.4	3.3	.07	5	.5	.2	0	5.63	.4	59.8	.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.66	0	0	0	0	0
9154	36B	CORIANDER LEAVES FRESH	F	100	Grams	 	1	 	1	0	0	610	0	0	98	1.8	0	160	.04	.21	.15	.1	5	.6	1.9	18	.6	.9	0	2	540	20	83	0	0	26	1.5	.1	28	6.25	1.9	1.3	0	0	36	.3	2.4	0	.12	.1	1	.3	0	.07	610	.4	1.5	0	102	0	.2	63	0	1.7	92.8	.2	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9155	23A	XTRA LEAN STEWING STEAK IN GRAVY CANNED	R	100	Grams	 	1	 	1	0	0	3	0	2	15	1.5	81	70	2.14	.08	.85	.04	.1	5.6	2.3	18	0	0	.9	13	228	170	715	0	0	18	0	.02	85	6.47	1.4	8.4	0	0	170	.3	28.5	2	.15	1.9	9	1.4	0	.02	3	4.6	0	.15	2	2.2	.3	0	.6	.1	64.5	7.5	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9157	57C	RUBICON MANGO JUICE DRINK RTD	F	100	Grams	 	1	 	1	0	0	2	0	0	5	12.8	0	2	0	0	0	0	0	0	0	2	3.8	3.2	0	1	48	49	208	0	0	3	0	.03	5	6.25	0	0	12.8	0	3	0	.2	0	0	0	0	0	5.8	.01	2	0	12.8	0	0	0	0	28.8	0	0	87.1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9158	54K	ACEROLA PLUS CHEWABLE VITAMIN C TABLETS	F	1	Tablet	 	1	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9159	52R	COW & GATE GARDEN VEGETABLE RISOTTO	F	100	Grams	 	1	 	1	0	0	515	0	0	18	10.3	0	51	.81	.13	.48	.3	.9	1.7	.6	10	.6	.4	0	3	90	67	284	0	.2	29	2.1	.4	33	6.25	.6	2.2	0	0	34	.5	3.3	0	.07	.15	0	8.2	.9	.14	515	.5	2.1	.02	86	0	.2	10	0	1.1	84	.8	0	0	0	0	0	0	0	18.5	0	0	18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9160	50R	SEAWEED WAKAME DRIED RAW	F	100	Grams	 	1	 	1	0	0	515	0	0	660	0	0	4970	.12	1.3	.23	1.25	47.1	2.4	11.6	78	0	0	0	16830	220	71	300	0	0	470	0	6.1	3220	6.25	11.6	2.1	0	0	310	.2	12.4	0	.14	.27	1	0	0	.11	515	2	0	0	86	2.5	0	15	0	1.7	12.2	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9166	50D	VEGETABLE SOUP (HOMEMADE)	R	100	Grams	 	1	 	1	0	0	66	1	0	6	3.5	0	41	.01	.02	.02	.02	.4	.1	.2	12	.3	.3	0	1	94	17	72	0	0	5	.9	.03	22	7.35	.2	.6	0	.1	14	.1	.8	0	.03	.02	0	2.6	.2	.09	66	.1	.9	0	11	0	.1	3.1	0	.1	94.7	.1	0	0	0	0	3.33	0	0	0	0	0	19.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9172	1D	VEGETABLE RAVIOLI CANNED IN TOMATO SAUCE	F	100	Grams	 	1	 	1	0	0	100	6	0	12	14.7	0	500	.14	0	.6	.06	.8	1	.3	5	.6	.5	0	2	110	75	318	0	.2	10	.9	.13	500	5.7	.3	1	2	0	29	0	2.7	0	.01	.2	3	11.8	1.6	.07	103	.5	2.9	0	17	0	.1	0	0	0	81.9	.3	0	0	0	0	27	8	.33	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9176	27B	CHICKEN CURRY WITH HIGH CURRY POWDER	R	100	Grams	 	1	 	1	0	0	14	1	1	86	5.8	27	165	1.14	.09	1.11	.2	3.1	3.5	7.6	4	2.6	2.6	.1	3	384	97	407	0	0	46	5	.61	132	8.93	7.5	6.5	.8	0	117	.5	10.9	0	.11	.86	8	0	.6	.1	14	1.7	5.8	.02	2	0	.2	.2	.11	.1	73.5	.8	5.21	1.56	0	0	0	0	0	0	0	0	2.14	0	0	0	2.61	0	0	0	0	20.33	0	0	0	0	0	0	0	0	0
9179	1G	GROUND RICE (WEST AFRICAN DISH)	R	100	Grams	 	1	 	1	0	0	0	0	0	6	22.6	0	0	.05	0	.07	.05	.5	.2	.5	4	0	0	0	4	62	93	397	0	0	6	0	1.03	1	6.17	.5	.7	0	0	33	.1	1.6	0	.01	.05	3	22.6	0	.02	0	.3	0	0	0	0	0	0	0	.1	77.4	.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9180	37I	VEGETARIAN BOLOGNAISE CODE 9180	R	100	Grams	 	1	 	1	0	0	139	5	1	49	9.5	0	758	.76	.07	.39	.09	2.8	1.6	1.6	21	.5	.5	0	2	362	74	315	0	0	37	2.8	.35	584	6.25	1.6	1.8	0	.5	100	.2	6	0	.07	.26	5	6.7	1.2	.14	141	1	2.8	0	24	0	.1	4.4	0	.5	77.3	.6	0	0	0	0	29.9	0	0	0	33.63	0	8.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9182	13A	BOOTS FOLLOW ON MILK DRINK-BANANA/STRAWBERRY FLAVOUR. DRY WEIGHT	F	100	Grams	 	7	 	1	0	0	0	0	9	530	52.4	30	550	10.67	.8	1.86	.38	0	26	6.5	30	1.5	0	0	50	740	496	2063	27.5	0	65	27.5	.03	220	6.38	6.5	5.9	24.9	23.4	440	1.9	16.4	990	.48	10.21	0	0	0	.32	0	2.6	52.4	1.24	990	1.2	.3	52	9.8	4.2	8.5	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9186	45R	APPLE/PEAR JUICE CONCENTRATE UNSWEETENED	F	100	Grams	 	5	 	1	0	0	0	0	2	35	57.6	0	7	.12	.06	.06	0	0	.6	1.6	1	33.9	13.2	0	0	640	223	952	0	0	29	0	.5	11	6.25	1.6	.8	57.6	0	38	.2	.5	0	.02	0	0	0	10.4	.01	0	.1	57.6	.24	0	0	.1	49	0	0	31.4	.1	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9188	6R	KELLOGGS CORN POPS	F	100	Grams	 	1	MANU DATA/ M+W6 83/ FA SUPP 21  13/08/04 updated breakfast cereals project 2004 BH  Updated for NDNS rolling prog pilot study 15/12/06 RT. Manu data	1	0	0	0	0	0	453	93.9	0	775	.24	.03	.48	0	.8	1.5	7.9	167	.9	1	0	9	59	384	1634	0	0	0	3.2	.07	500	6.25	7.9	15	33.5	1.2	33	0	4.5	0	1.3	.27	5	57.2	33.6	1.2	0	.7	36.7	0	0	.9	1.7	19.4	4.2	0	0	.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9200	16D	QUAIL EGGS BOILED	F	100	Grams	 	1	 	1	0	0	0	0	16	64	0	900	160	4.7	.03	1.17	.08	0	11.1	3.7	39	0	0	0	53	130	151	630	0	0	12	0	0	140	6.25	3.7	3.9	0	0	230	1.3	12.9	190	.59	3.17	32	0	0	.1	0	2.1	0	.13	190	1.1	.1	0	1.75	1.1	72.4	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9201	37I	BLACKEYE BEANS DRIED RAW	F	100	Grams	 	1	Changed food group to 37H NDNS comparison study GS 10/04/07	1	0	0	35	0	18	81	54.1	0	2	.11	.29	.4	.75	8.2	1.6	7.6	630	.1	.2	0	1	1170	311	1324	0	.1	140	6.6	1.3	16	6.25	7.6	7.1	0	3.7	410	1.5	23.5	0	.19	.47	7	47.5	2.5	.87	35	3.8	6.6	0	6	0	.4	1	0	.2	10.7	3.2	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9202	1R	POTATO FLOUR	F	100	Grams	 	1	 	1	0	0	0	0	0	22	75.6	0	290	0	.13	.41	.35	5.7	.9	1.8	35	.6	.7	0	13	1580	328	1398	0	0	75	2.6	.4	31	6.25	1.8	3.6	0	0	160	.4	9.1	0	.08	.18	4	73	1.3	.42	0	1.5	2.6	0	0	0	.4	10	0	.3	7.6	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9203	50R	CHEESE SAUCE (MADE WITH WHOLE MILK & PUFA MARG)	R	100	Grams	 	1	 	1	0	0	77	0	3	275	6.8	34	399	4.57	.38	2.93	.16	.1	18.2	.2	13	0	0	0	33	151	225	940	3.6	0	16	3.7	.03	256	7.47	.2	2.5	0	0	202	.5	9.1	166	.26	8.51	2	3.1	0	.04	77	1.4	3.7	.47	179	1.2	.1	.8	.7	2.8	64.4	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.21	0
9204	8E	SHORTCRUST PASTRY- MADE WITH ALL BUTTER RAW	R	100	Grams	 	1	 	1	0	0	178	0	1	64	49.2	69	240	5.77	.19	.6	.09	2.1	25.8	1.2	5	0	0	0	12	115	439	1837	.2	.1	15	.6	.42	94	5.96	1.2	2.2	0	0	76	.2	5.7	283	.05	16.36	2	48.7	.3	.13	178	1	.6	.88	312	.1	.1	0	.27	1	20.6	.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9205	50E	WHEY PROTEIN POWDERS ANY FLAVOUR	F	100	Grams	Based on analytical data for Reflex Nutrition and Body Fortress whey protein powders. Estimates for unknown data based on dried whole milk and soya protein powders. F = fortificant	1	NDNS comp study 26/11/07	1	0	0	2	0	14	597	6.9	0	810	1.8	.05	1.8	.02	.4	5.6	.4	46	.2	.2	0	120	972	374	1583	3	0	66	3.8	0	300	5.7	.4	1.4	0	0	368	15.9	74.5	0	2.7	1.9	9	3.1	.4	2.39	2	13.1	3.8	0	0	9.6	3.2	0	0	1	6.1	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9206	50R	EXTRA LIGHT VERY LOW FAT MAYONNAISE RETAIL	F	100	Grams	Entered as recipe based on Hellmans extra light mayo; 5000(76), 870(4), 2525(3), 2205(5), 2522(3), 73(6), 753(3).	1	NDNS comp study 26/11/07. Missing data; Se, niacin, trypt/60	1	0	0	0	0	2	5	11	34	1803	1.87	.02	1.73	.02	0	4.9	.2	4	0	0	0	7	9	87	366	0	0	3	0	.01	1181	6.22	.2	.2	5.3	0	17	.1	.5	16	.02	.95	2	5.7	5.3	.01	0	.1	5.3	.01	16	.2	0	0	.15	.7	81.2	.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9207	5R	WEETABIX DISNEY BREAKFAST CEREALS	F	100	Grams	Entered as recipe and converted to basic food to adjust for fortificants; 17(31), 24(27), 2205(15), 2603(5), 5(9), 2522(1)	1	NDNS comp study 26/11/07. Missing data; Se, trypt/60	1	0	0	0	0	8	31	80	0	716	1.01	.03	1.07	.23	7.8	3.7	11.9	170	0	0	0	6	228	363	1541	0	0	49	2.3	2.66	365	5.94	11.9	15.3	17.2	2.1	186	5.1	7.3	0	1.4	.84	5	60.5	17.4	1.2	0	1.2	19.5	0	0	.9	1.7	0	0	.4	13.7	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9208	1D	WHOLEWHEAT SPAGHETTI CANNED IN TOMATO SAUCE FORTIFIED	F	100	Grams	Entered as recipe and converted to adjust for fortificants and to meet manufacturers data; 2683(36), 2205(1), 5000(100), 36(44), 2522(0.3). Based on Branston wholewheat tinned spaghetti	1	NDNS comp study 26/11/07. Missing data; Se, trypt/60	1	0	0	251	14	2	17	10.8	0	212	.05	.01	.13	.17	.7	.3	1.1	13	1.2	1.1	0	12	248	49	210	0	0	21	2.4	.34	114	6.15	1.1	1.8	.4	0	49	.3	1.5	0	.12	.04	2	8	.5	.11	258	.2	2.8	0	43	.1	.1	3.8	0	1.1	84.9	.4	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9209	37K	VEGETARIAN QUORN SAUSAGE ROLL	R	100	Grams	Proportions based on Quorn sausage rolls, 11% water loss from MW meat dishes supp average for homemade sausage rolls.	1	NDNS comp study 26/11/07	1	0	0	258	0	3	73	21	67	390	9.25	.98	3.35	.1	2.6	22	2.1	13	.2	.4	0	9	129	310	1292	.4	.1	28	1.3	1.31	532	6.91	2.1	2.3	0	0	142	.3	8.4	180	.2	6.18	2	19.7	.1	.1	258	1.4	1.3	.32	223	.1	.1	.6	1.88	3.3	47.2	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9210	1R	STRONG BREAD FLOUR WITH COOKING LOSSES	R	100	Grams	 	1	 	1	0	0	0	0	2	134	79.2	0	98	.17	.01	.34	.15	3.1	1.2	1.9	8	0	0	0	0	166	353	1504	0	0	26	.5	.67	2	5.7	1.9	3.7	0	0	128	.3	11.3	0	.04	.31	9	78.7	.4	.26	0	2	.5	0	0	0	.2	0	0	.4	11.7	.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9211	1R	BROWN FLOUR WITH COOKING LOSSES	R	100	Grams	 	1	 	1	0	0	0	0	4	28	72.5	0	82	.21	.05	.77	.32	6.9	2	2.4	22	0	0	0	0	295	339	1442	0	.1	72	1	2.33	2	5.7	2.4	6.1	0	0	256	.5	12.2	0	.09	.29	6	71.5	.9	.33	0	2.1	1	0	0	0	.3	0	0	.9	11.6	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9212	41R	FRUIT JUICE AND CORNFLOUR GLAZE FOR SPONGE FLAN	R	100	Grams	 	1	 	1	1	0	4	6	1	10	19.3	0	11	.02	.02	.07	.01	.1	.2	.2	11	3.6	2.5	0	1	109	75	322	0	0	7	0	.24	8	7.18	.2	.2	9.5	0	10	.1	.4	0	.01	.03	1	9.8	3.4	.05	7	.1	9.5	0	1	0	.1	26.5	0	.1	79.2	0	0	0	91.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9213	40B	LEMON PEEL	F	100	Grams	 	1	 	1	0	0	30	0	1	130	16	0	5	.02	.04	.11	.26	.9	.3	.8	7	7	7	0	1	160	69	293	0	0	15	16	0	6	6.25	.8	.6	0	0	12	.3	1.5	0	.08	.07	1	0	2	.06	30	.2	16	0	5	0	.2	130	0	.1	81.6	.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9214	20B	UNFORTIFIED MARGARINE (MANUFACTURED PRODUCTS ONLY)	F	100	Grams	 	1	 	1	0	0	0	0	0	4	1	285	1200	25.35	0	4.95	.04	0	81.6	.3	0	0	0	0	23	5	739	3039	1	0	1	1	0	800	6.25	.3	0	0	0	12	0	.2	0	0	35.22	0	0	0	0	0	0	1	12.44	0	0	0	0	0	4.4	16	.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9215	1R	OATMEAL WITH COOKING LOSSES	R	100	Grams	 	1	 	1	0	0	0	0	20	55	72.8	0	73	3.16	.18	3.33	.23	6.8	8.7	4.1	30	0	0	0	4	370	401	1698	0	0	110	0	3.7	33	5.83	4.1	3	0	0	380	.6	12.4	0	.06	1.52	3	72.8	0	.3	0	2.1	0	0	0	0	.1	0	0	1.7	8.9	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9216	41R	BUTTER ICING MADE WITH MARGARINE NOT PUFA	R	100	Grams	 	1	 	1	0	0	127	0	0	11	69.9	79	345	10.55	.82	3.2	.09	0	23.3	.2	0	0	0	0	9	13	473	1986	.5	0	2	.5	0	232	6.26	.2	0	69.3	0	9	0	.2	213	.01	6.9	0	0	69.3	0	127	0	69.9	.26	234	0	0	.1	2.21	3.5	9.5	.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9217	50R	NUTMEG GROUND	F	100	Grams	 	1	 	1	0	0	60	0	11	180	45.3	0	10	3.22	0	.35	1.03	3.4	36.3	3	0	5	5	0	20	350	520	2167	0	0	180	20.1	2.9	16	6.25	3	2.4	0	0	210	2.1	5.8	0	.06	25.94	2	25.2	10.1	.35	60	.9	20.1	0	10	0	.7	0	0	2.5	6.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9218	10R	WHOLE MILK DRIED	F	100	Grams	 	10	 	1	0	0	170	0	14	1020	39.4	120	810	6.96	.2	.4	.02	0	26.3	.4	46	0	0	0	120	1270	490	2051	39.4	0	84	39.4	0	440	6.38	.4	6.8	0	0	740	2.8	26.3	290	1.4	16.15	8	0	0	.31	170	4.1	39.4	1.27	318	2.4	.5	9	.24	.6	2.9	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9219	50R	CAYENNE PEPPER	F	100	Grams	 	1	 	1	0	0	36810	0	7	150	31.7	0	45	1.86	.26	9.16	.45	21	17.3	34.1	0	16.1	15.1	0	2	2010	318	1331	0	0	150	31.2	21	30	6.25	34.1	11.3	0	0	290	1.3	12	0	.92	2.57	4	.5	0	.33	36810	1.9	31.2	0	6135	0	.4	0	0	2.7	8.1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9220	49B	LOW ALCOHOL LAGER CANNED (APPROX. 0.6% ABV)	F	100	Grams	 	1	M+W MFS 213	1	0	.5	0	0	0	8	1.5	0	1	0	0	0	0	0	0	0	6	.2	.5	0	8	55	10	41	0	.3	12	0	.01	12	6.25	0	.8	1.5	.5	10	.1	.2	0	.02	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9221	49B	LOW ALCOHOL BITTER CANNED	F	100	Grams	 	1	M+W MFS 209	1	0	.6	0	0	0	10	2.1	0	1	0	0	0	0	0	0	0	3	.1	.4	0	8	33	13	53	0	.7	6	0	.01	7	6.25	0	.9	2.1	.9	8	.1	.2	0	.02	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	92.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9222	49D	LOW ALCOHOL CIDER CANNED	F	100	Grams	 	1	M+W MISC SUPP 223	1	0	.6	0	0	0	7	3.5	0	2	0	0	0	.03	0	0	.1	2	1.4	.7	0	0	79	17	73	0	.1	2	0	.01	3	6.25	.1	.1	3.5	0	4	.1	0	0	0	0	0	0	1.4	0	0	0	3.5	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9223	36B	BASIL (FRESH)	F	100	Grams	 	1	 	1	0	0	3950	0	0	250	5.1	0	44	.05	.27	.2	.03	5	.8	5.5	170	2	3.1	0	2	300	40	169	0	0	11	5.1	.2	9	6.25	5.5	1.6	0	0	37	.3	3.1	0	.31	.13	0	0	0	.08	3950	.5	5.1	0	658	0	.1	26	0	1.7	88	.7	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9224	50R	FENNEL SEEDS	F	100	Grams	 	1	 	1	0	0	81	0	11	1200	45.2	0	44	9.91	0	1.69	1.07	7.9	14.9	12.3	0	5	5	0	20	1660	367	1543	0	0	390	20.1	6.5	88	6.25	12.3	10.3	0	0	510	2.1	15.8	0	.35	.48	1	25.1	10.1	.41	81	2.5	20.1	0	14	0	.7	0	0	.7	8.8	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9225	50R	PAPRIKA	F	100	Grams	 	1	 	1	0	0	36250	0	7	180	34.9	0	40	1.23	.9	7.42	.61	23	13	23.6	0	5.9	5.6	0	2	2340	307	1291	0	0	190	11.5	.8	34	6.25	23.6	18.4	0	0	350	1.3	14.8	0	1.74	2.1	4	23.4	0	.65	36250	2.4	11.5	0	6042	0	.4	0	0	2.7	9.5	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
